slot,dataset,attachment_point,requests,hop_budget,min_hop,reason
738,4,1,2,1,inf,uncovered_within_hop_budget
738,4,2,3,1,inf,uncovered_within_hop_budget
738,4,3,1,1,inf,uncovered_within_hop_budget
738,4,8,4,1,inf,uncovered_within_hop_budget
738,4,6,2,1,inf,uncovered_within_hop_budget
738,5,2,1,1,inf,uncovered_within_hop_budget
738,5,3,1,1,inf,uncovered_within_hop_budget
738,5,4,1,1,inf,uncovered_within_hop_budget
738,5,7,1,1,inf,uncovered_within_hop_budget
738,5,9,1,1,inf,uncovered_within_hop_budget
738,6,1,1,1,inf,uncovered_within_hop_budget
738,6,2,2,1,inf,uncovered_within_hop_budget
738,6,8,1,1,inf,uncovered_within_hop_budget
738,7,7,2,1,inf,uncovered_within_hop_budget
738,7,9,1,1,inf,uncovered_within_hop_budget
738,7,8,1,1,inf,uncovered_within_hop_budget
739,0,0,1,1,inf,uncovered_within_hop_budget
739,0,6,1,1,inf,uncovered_within_hop_budget
739,0,8,2,1,inf,uncovered_within_hop_budget
739,2,3,1,1,inf,uncovered_within_hop_budget
739,4,0,1,1,inf,uncovered_within_hop_budget
739,4,1,2,1,inf,uncovered_within_hop_budget
739,4,2,2,1,inf,uncovered_within_hop_budget
739,4,4,2,1,inf,uncovered_within_hop_budget
739,4,7,1,1,inf,uncovered_within_hop_budget
739,5,2,1,1,inf,uncovered_within_hop_budget
739,5,5,1,1,inf,uncovered_within_hop_budget
739,6,3,1,1,inf,uncovered_within_hop_budget
739,6,1,1,1,inf,uncovered_within_hop_budget
739,6,2,2,1,inf,uncovered_within_hop_budget
739,6,4,1,1,inf,uncovered_within_hop_budget
739,7,4,2,1,inf,uncovered_within_hop_budget
739,8,7,1,1,inf,uncovered_within_hop_budget
740,0,2,2,1,inf,uncovered_within_hop_budget
740,0,3,2,1,inf,uncovered_within_hop_budget
740,0,5,2,1,inf,uncovered_within_hop_budget
740,0,7,2,1,inf,uncovered_within_hop_budget
740,0,8,1,1,inf,uncovered_within_hop_budget
740,2,2,5,1,inf,uncovered_within_hop_budget
740,2,8,1,1,inf,uncovered_within_hop_budget
740,2,1,2,1,inf,uncovered_within_hop_budget
740,2,4,3,1,inf,uncovered_within_hop_budget
740,2,6,1,1,inf,uncovered_within_hop_budget
740,3,2,1,1,inf,uncovered_within_hop_budget
740,3,5,1,1,inf,uncovered_within_hop_budget
740,3,1,1,1,inf,uncovered_within_hop_budget
740,3,0,1,1,inf,uncovered_within_hop_budget
740,4,7,1,1,inf,uncovered_within_hop_budget
740,4,8,2,1,inf,uncovered_within_hop_budget
740,4,4,2,1,inf,uncovered_within_hop_budget
740,5,2,1,1,inf,uncovered_within_hop_budget
740,5,5,1,1,inf,uncovered_within_hop_budget
740,5,7,1,1,inf,uncovered_within_hop_budget
740,5,8,1,1,inf,uncovered_within_hop_budget
740,6,3,1,1,inf,uncovered_within_hop_budget
740,6,7,1,1,inf,uncovered_within_hop_budget
740,6,4,1,1,inf,uncovered_within_hop_budget
740,7,2,2,1,inf,uncovered_within_hop_budget
740,7,3,1,1,inf,uncovered_within_hop_budget
740,7,4,1,1,inf,uncovered_within_hop_budget
740,8,4,3,1,inf,uncovered_within_hop_budget
740,8,0,1,1,inf,uncovered_within_hop_budget
741,0,0,2,1,inf,uncovered_within_hop_budget
741,0,1,1,1,inf,uncovered_within_hop_budget
741,0,4,2,1,inf,uncovered_within_hop_budget
741,0,8,2,1,inf,uncovered_within_hop_budget
741,2,1,3,1,inf,uncovered_within_hop_budget
741,2,4,4,1,inf,uncovered_within_hop_budget
741,2,2,2,1,inf,uncovered_within_hop_budget
741,2,3,1,1,inf,uncovered_within_hop_budget
741,2,5,1,1,inf,uncovered_within_hop_budget
741,2,6,1,1,inf,uncovered_within_hop_budget
741,2,9,1,1,inf,uncovered_within_hop_budget
741,3,1,1,1,inf,uncovered_within_hop_budget
741,3,2,1,1,inf,uncovered_within_hop_budget
741,3,3,1,1,inf,uncovered_within_hop_budget
741,3,6,1,1,inf,uncovered_within_hop_budget
741,3,9,1,1,inf,uncovered_within_hop_budget
741,3,7,1,1,inf,uncovered_within_hop_budget
741,4,0,1,1,inf,uncovered_within_hop_budget
741,4,1,2,1,inf,uncovered_within_hop_budget
741,4,8,1,1,inf,uncovered_within_hop_budget
741,4,2,1,1,inf,uncovered_within_hop_budget
741,4,6,1,1,inf,uncovered_within_hop_budget
741,4,9,2,1,inf,uncovered_within_hop_budget
741,5,4,1,1,inf,uncovered_within_hop_budget
741,5,8,1,1,inf,uncovered_within_hop_budget
741,5,2,1,1,inf,uncovered_within_hop_budget
741,5,9,2,1,inf,uncovered_within_hop_budget
741,6,1,1,1,inf,uncovered_within_hop_budget
741,6,4,1,1,inf,uncovered_within_hop_budget
741,6,2,1,1,inf,uncovered_within_hop_budget
741,6,6,1,1,inf,uncovered_within_hop_budget
741,7,0,1,1,inf,uncovered_within_hop_budget
741,7,4,4,1,inf,uncovered_within_hop_budget
741,7,2,1,1,inf,uncovered_within_hop_budget
741,7,5,1,1,inf,uncovered_within_hop_budget
741,8,8,1,1,inf,uncovered_within_hop_budget
741,8,2,1,1,inf,uncovered_within_hop_budget
742,0,2,2,1,inf,uncovered_within_hop_budget
742,0,3,1,1,inf,uncovered_within_hop_budget
742,0,4,2,1,inf,uncovered_within_hop_budget
742,0,8,1,1,inf,uncovered_within_hop_budget
742,2,2,1,1,inf,uncovered_within_hop_budget
742,2,6,4,1,inf,uncovered_within_hop_budget
742,2,7,1,1,inf,uncovered_within_hop_budget
742,2,9,1,1,inf,uncovered_within_hop_budget
742,3,4,1,1,inf,uncovered_within_hop_budget
742,3,5,1,1,inf,uncovered_within_hop_budget
742,4,2,3,1,inf,uncovered_within_hop_budget
742,4,3,1,1,inf,uncovered_within_hop_budget
742,4,4,2,1,inf,uncovered_within_hop_budget
742,4,8,3,1,inf,uncovered_within_hop_budget
742,4,5,4,1,inf,uncovered_within_hop_budget
742,5,2,4,1,inf,uncovered_within_hop_budget
742,5,6,1,1,inf,uncovered_within_hop_budget
742,5,5,1,1,inf,uncovered_within_hop_budget
742,6,2,2,1,inf,uncovered_within_hop_budget
742,6,6,1,1,inf,uncovered_within_hop_budget
742,6,9,3,1,inf,uncovered_within_hop_budget
742,6,0,1,1,inf,uncovered_within_hop_budget
742,6,1,1,1,inf,uncovered_within_hop_budget
742,7,4,1,1,inf,uncovered_within_hop_budget
742,7,1,1,1,inf,uncovered_within_hop_budget
742,8,2,1,1,inf,uncovered_within_hop_budget
742,8,7,2,1,inf,uncovered_within_hop_budget
742,8,0,1,1,inf,uncovered_within_hop_budget
743,0,2,1,1,inf,uncovered_within_hop_budget
743,0,4,1,1,inf,uncovered_within_hop_budget
743,0,9,1,1,inf,uncovered_within_hop_budget
743,2,4,1,1,inf,uncovered_within_hop_budget
743,2,9,1,1,inf,uncovered_within_hop_budget
743,2,5,1,1,inf,uncovered_within_hop_budget
743,2,7,1,1,inf,uncovered_within_hop_budget
743,2,8,1,1,inf,uncovered_within_hop_budget
743,3,4,1,1,inf,uncovered_within_hop_budget
743,4,4,1,1,inf,uncovered_within_hop_budget
743,4,8,1,1,inf,uncovered_within_hop_budget
743,4,3,1,1,inf,uncovered_within_hop_budget
743,5,5,1,1,inf,uncovered_within_hop_budget
743,6,4,1,1,inf,uncovered_within_hop_budget
743,6,5,1,1,inf,uncovered_within_hop_budget
743,6,0,1,1,inf,uncovered_within_hop_budget
743,7,4,1,1,inf,uncovered_within_hop_budget
743,8,2,1,1,inf,uncovered_within_hop_budget
744,0,7,1,1,inf,uncovered_within_hop_budget
744,0,8,1,1,inf,uncovered_within_hop_budget
744,2,7,1,1,inf,uncovered_within_hop_budget
744,2,8,1,1,inf,uncovered_within_hop_budget
744,2,2,1,1,inf,uncovered_within_hop_budget
744,2,3,1,1,inf,uncovered_within_hop_budget
744,2,4,1,1,inf,uncovered_within_hop_budget
744,2,5,2,1,inf,uncovered_within_hop_budget
744,2,6,1,1,inf,uncovered_within_hop_budget
744,2,9,1,1,inf,uncovered_within_hop_budget
744,3,4,1,1,inf,uncovered_within_hop_budget
744,3,1,1,1,inf,uncovered_within_hop_budget
744,4,2,3,1,inf,uncovered_within_hop_budget
744,4,4,1,1,inf,uncovered_within_hop_budget
744,4,6,1,1,inf,uncovered_within_hop_budget
744,4,9,1,1,inf,uncovered_within_hop_budget
744,4,1,1,1,inf,uncovered_within_hop_budget
744,5,8,1,1,inf,uncovered_within_hop_budget
744,5,1,1,1,inf,uncovered_within_hop_budget
744,6,2,1,1,inf,uncovered_within_hop_budget
744,6,4,3,1,inf,uncovered_within_hop_budget
744,7,2,2,1,inf,uncovered_within_hop_budget
744,7,6,1,1,inf,uncovered_within_hop_budget
744,8,9,1,1,inf,uncovered_within_hop_budget
745,0,1,2,1,inf,uncovered_within_hop_budget
745,0,2,1,1,inf,uncovered_within_hop_budget
745,0,3,2,1,inf,uncovered_within_hop_budget
745,0,4,3,1,inf,uncovered_within_hop_budget
745,0,6,1,1,inf,uncovered_within_hop_budget
745,0,7,1,1,inf,uncovered_within_hop_budget
745,0,9,1,1,inf,uncovered_within_hop_budget
745,2,2,4,1,inf,uncovered_within_hop_budget
745,2,7,1,1,inf,uncovered_within_hop_budget
745,3,7,1,1,inf,uncovered_within_hop_budget
745,3,9,1,1,inf,uncovered_within_hop_budget
745,3,0,1,1,inf,uncovered_within_hop_budget
745,4,1,1,1,inf,uncovered_within_hop_budget
745,4,3,2,1,inf,uncovered_within_hop_budget
745,4,4,2,1,inf,uncovered_within_hop_budget
745,4,6,1,1,inf,uncovered_within_hop_budget
745,4,0,1,1,inf,uncovered_within_hop_budget
745,4,8,1,1,inf,uncovered_within_hop_budget
745,5,4,1,1,inf,uncovered_within_hop_budget
745,5,0,1,1,inf,uncovered_within_hop_budget
745,5,8,1,1,inf,uncovered_within_hop_budget
745,5,5,2,1,inf,uncovered_within_hop_budget
745,6,2,3,1,inf,uncovered_within_hop_budget
745,6,3,2,1,inf,uncovered_within_hop_budget
745,6,7,2,1,inf,uncovered_within_hop_budget
745,6,0,1,1,inf,uncovered_within_hop_budget
745,6,8,1,1,inf,uncovered_within_hop_budget
745,6,5,1,1,inf,uncovered_within_hop_budget
745,7,3,1,1,inf,uncovered_within_hop_budget
745,8,2,1,1,inf,uncovered_within_hop_budget
745,8,5,1,1,inf,uncovered_within_hop_budget
746,0,0,1,1,inf,uncovered_within_hop_budget
746,0,2,5,1,inf,uncovered_within_hop_budget
746,0,4,3,1,inf,uncovered_within_hop_budget
746,0,9,1,1,inf,uncovered_within_hop_budget
746,2,0,1,1,inf,uncovered_within_hop_budget
746,2,2,2,1,inf,uncovered_within_hop_budget
746,2,4,1,1,inf,uncovered_within_hop_budget
746,2,1,1,1,inf,uncovered_within_hop_budget
746,2,3,2,1,inf,uncovered_within_hop_budget
746,2,6,1,1,inf,uncovered_within_hop_budget
746,2,7,1,1,inf,uncovered_within_hop_budget
746,2,8,1,1,inf,uncovered_within_hop_budget
746,3,0,1,1,inf,uncovered_within_hop_budget
746,3,4,2,1,inf,uncovered_within_hop_budget
746,3,9,2,1,inf,uncovered_within_hop_budget
746,3,3,1,1,inf,uncovered_within_hop_budget
746,4,2,1,1,inf,uncovered_within_hop_budget
746,4,4,1,1,inf,uncovered_within_hop_budget
746,4,9,2,1,inf,uncovered_within_hop_budget
746,4,1,2,1,inf,uncovered_within_hop_budget
746,5,2,2,1,inf,uncovered_within_hop_budget
746,5,4,2,1,inf,uncovered_within_hop_budget
746,5,9,1,1,inf,uncovered_within_hop_budget
746,5,5,1,1,inf,uncovered_within_hop_budget
746,6,4,1,1,inf,uncovered_within_hop_budget
746,6,9,1,1,inf,uncovered_within_hop_budget
746,6,1,1,1,inf,uncovered_within_hop_budget
746,6,6,1,1,inf,uncovered_within_hop_budget
746,7,4,3,1,inf,uncovered_within_hop_budget
746,7,1,1,1,inf,uncovered_within_hop_budget
746,7,7,1,1,inf,uncovered_within_hop_budget
746,7,5,1,1,inf,uncovered_within_hop_budget
746,8,2,1,1,inf,uncovered_within_hop_budget
746,8,4,1,1,inf,uncovered_within_hop_budget
746,8,3,1,1,inf,uncovered_within_hop_budget
746,8,5,1,1,inf,uncovered_within_hop_budget
747,0,2,1,1,inf,uncovered_within_hop_budget
747,0,4,3,1,inf,uncovered_within_hop_budget
747,0,5,1,1,inf,uncovered_within_hop_budget
747,0,7,1,1,inf,uncovered_within_hop_budget
747,0,8,2,1,inf,uncovered_within_hop_budget
747,2,2,3,1,inf,uncovered_within_hop_budget
747,2,4,2,1,inf,uncovered_within_hop_budget
747,2,5,1,1,inf,uncovered_within_hop_budget
747,2,8,1,1,inf,uncovered_within_hop_budget
747,2,0,1,1,inf,uncovered_within_hop_budget
747,2,3,1,1,inf,uncovered_within_hop_budget
747,3,5,1,1,inf,uncovered_within_hop_budget
747,3,1,1,1,inf,uncovered_within_hop_budget
747,4,2,2,1,inf,uncovered_within_hop_budget
747,4,4,3,1,inf,uncovered_within_hop_budget
747,4,8,1,1,inf,uncovered_within_hop_budget
747,4,9,1,1,inf,uncovered_within_hop_budget
747,5,2,1,1,inf,uncovered_within_hop_budget
747,5,4,3,1,inf,uncovered_within_hop_budget
747,5,0,1,1,inf,uncovered_within_hop_budget
747,5,1,1,1,inf,uncovered_within_hop_budget
747,5,6,1,1,inf,uncovered_within_hop_budget
747,6,4,1,1,inf,uncovered_within_hop_budget
747,6,1,1,1,inf,uncovered_within_hop_budget
747,6,9,1,1,inf,uncovered_within_hop_budget
747,6,6,1,1,inf,uncovered_within_hop_budget
747,7,3,1,1,inf,uncovered_within_hop_budget
747,7,1,1,1,inf,uncovered_within_hop_budget
747,8,2,1,1,inf,uncovered_within_hop_budget
747,8,4,2,1,inf,uncovered_within_hop_budget
747,8,8,1,1,inf,uncovered_within_hop_budget
747,8,3,1,1,inf,uncovered_within_hop_budget
747,8,1,1,1,inf,uncovered_within_hop_budget
748,0,1,1,1,inf,uncovered_within_hop_budget
748,0,2,1,1,inf,uncovered_within_hop_budget
748,0,3,2,1,inf,uncovered_within_hop_budget
748,0,4,3,1,inf,uncovered_within_hop_budget
748,0,7,1,1,inf,uncovered_within_hop_budget
748,0,8,1,1,inf,uncovered_within_hop_budget
748,0,9,3,1,inf,uncovered_within_hop_budget
748,1,4,1,1,inf,uncovered_within_hop_budget
748,2,2,2,1,inf,uncovered_within_hop_budget
748,2,4,1,1,inf,uncovered_within_hop_budget
748,2,8,1,1,inf,uncovered_within_hop_budget
748,2,9,1,1,inf,uncovered_within_hop_budget
748,2,5,1,1,inf,uncovered_within_hop_budget
748,3,2,1,1,inf,uncovered_within_hop_budget
748,3,8,1,1,inf,uncovered_within_hop_budget
748,3,5,1,1,inf,uncovered_within_hop_budget
748,4,1,1,1,inf,uncovered_within_hop_budget
748,4,2,2,1,inf,uncovered_within_hop_budget
748,4,4,2,1,inf,uncovered_within_hop_budget
748,4,8,1,1,inf,uncovered_within_hop_budget
748,4,9,1,1,inf,uncovered_within_hop_budget
748,4,5,1,1,inf,uncovered_within_hop_budget
748,5,4,1,1,inf,uncovered_within_hop_budget
748,5,8,1,1,inf,uncovered_within_hop_budget
748,5,5,1,1,inf,uncovered_within_hop_budget
748,5,6,1,1,inf,uncovered_within_hop_budget
748,6,1,2,1,inf,uncovered_within_hop_budget
748,6,4,4,1,inf,uncovered_within_hop_budget
748,6,8,1,1,inf,uncovered_within_hop_budget
748,6,9,2,1,inf,uncovered_within_hop_budget
748,6,0,1,1,inf,uncovered_within_hop_budget
748,7,4,1,1,inf,uncovered_within_hop_budget
748,8,8,1,1,inf,uncovered_within_hop_budget
749,0,1,2,1,inf,uncovered_within_hop_budget
749,0,3,1,1,inf,uncovered_within_hop_budget
749,0,4,1,1,inf,uncovered_within_hop_budget
749,0,6,1,1,inf,uncovered_within_hop_budget
749,0,9,1,1,inf,uncovered_within_hop_budget
749,1,4,1,1,inf,uncovered_within_hop_budget
749,1,2,2,1,inf,uncovered_within_hop_budget
749,1,5,1,1,inf,uncovered_within_hop_budget
749,2,1,2,1,inf,uncovered_within_hop_budget
749,2,4,1,1,inf,uncovered_within_hop_budget
749,2,9,1,1,inf,uncovered_within_hop_budget
749,2,2,2,1,inf,uncovered_within_hop_budget
749,2,5,1,1,inf,uncovered_within_hop_budget
749,2,0,1,1,inf,uncovered_within_hop_budget
749,2,7,1,1,inf,uncovered_within_hop_budget
749,2,8,1,1,inf,uncovered_within_hop_budget
749,3,4,1,1,inf,uncovered_within_hop_budget
749,3,6,1,1,inf,uncovered_within_hop_budget
749,3,2,1,1,inf,uncovered_within_hop_budget
749,3,0,1,1,inf,uncovered_within_hop_budget
749,3,8,1,1,inf,uncovered_within_hop_budget
749,4,1,2,1,inf,uncovered_within_hop_budget
749,4,3,2,1,inf,uncovered_within_hop_budget
749,4,9,2,1,inf,uncovered_within_hop_budget
749,4,5,1,1,inf,uncovered_within_hop_budget
749,4,7,1,1,inf,uncovered_within_hop_budget
749,5,4,1,1,inf,uncovered_within_hop_budget
749,5,9,1,1,inf,uncovered_within_hop_budget
749,5,0,1,1,inf,uncovered_within_hop_budget
749,5,7,1,1,inf,uncovered_within_hop_budget
749,6,3,1,1,inf,uncovered_within_hop_budget
749,6,9,1,1,inf,uncovered_within_hop_budget
749,6,2,2,1,inf,uncovered_within_hop_budget
749,6,5,2,1,inf,uncovered_within_hop_budget
749,6,0,1,1,inf,uncovered_within_hop_budget
749,7,4,2,1,inf,uncovered_within_hop_budget
749,7,5,1,1,inf,uncovered_within_hop_budget
749,7,0,1,1,inf,uncovered_within_hop_budget
749,7,8,1,1,inf,uncovered_within_hop_budget
749,8,1,1,1,inf,uncovered_within_hop_budget
749,8,6,1,1,inf,uncovered_within_hop_budget
749,8,2,1,1,inf,uncovered_within_hop_budget
749,8,7,1,1,inf,uncovered_within_hop_budget
749,8,8,2,1,inf,uncovered_within_hop_budget
750,0,1,2,1,inf,uncovered_within_hop_budget
750,0,3,1,1,inf,uncovered_within_hop_budget
750,0,5,2,1,inf,uncovered_within_hop_budget
750,2,2,1,1,inf,uncovered_within_hop_budget
750,2,4,3,1,inf,uncovered_within_hop_budget
750,2,6,2,1,inf,uncovered_within_hop_budget
750,2,8,1,1,inf,uncovered_within_hop_budget
750,2,9,2,1,inf,uncovered_within_hop_budget
750,3,5,1,1,inf,uncovered_within_hop_budget
750,3,4,1,1,inf,uncovered_within_hop_budget
750,3,6,1,1,inf,uncovered_within_hop_budget
750,3,9,1,1,inf,uncovered_within_hop_budget
750,4,1,2,1,inf,uncovered_within_hop_budget
750,4,3,1,1,inf,uncovered_within_hop_budget
750,4,2,2,1,inf,uncovered_within_hop_budget
750,4,6,1,1,inf,uncovered_within_hop_budget
750,5,1,1,1,inf,uncovered_within_hop_budget
750,5,2,2,1,inf,uncovered_within_hop_budget
750,5,4,1,1,inf,uncovered_within_hop_budget
750,5,9,1,1,inf,uncovered_within_hop_budget
750,5,7,1,1,inf,uncovered_within_hop_budget
750,6,8,1,1,inf,uncovered_within_hop_budget
750,7,7,1,1,inf,uncovered_within_hop_budget
750,7,0,1,1,inf,uncovered_within_hop_budget
750,8,8,1,1,inf,uncovered_within_hop_budget
751,0,1,2,1,inf,uncovered_within_hop_budget
751,0,2,1,1,inf,uncovered_within_hop_budget
751,0,3,2,1,inf,uncovered_within_hop_budget
751,0,8,1,1,inf,uncovered_within_hop_budget
751,2,1,2,1,inf,uncovered_within_hop_budget
751,2,2,1,1,inf,uncovered_within_hop_budget
751,2,3,1,1,inf,uncovered_within_hop_budget
751,2,0,1,1,inf,uncovered_within_hop_budget
751,2,4,2,1,inf,uncovered_within_hop_budget
751,2,5,1,1,inf,uncovered_within_hop_budget
751,2,6,1,1,inf,uncovered_within_hop_budget
751,2,9,2,1,inf,uncovered_within_hop_budget
751,3,2,1,1,inf,uncovered_within_hop_budget
751,3,9,1,1,inf,uncovered_within_hop_budget
751,4,1,2,1,inf,uncovered_within_hop_budget
751,4,0,2,1,inf,uncovered_within_hop_budget
751,4,7,1,1,inf,uncovered_within_hop_budget
751,5,1,1,1,inf,uncovered_within_hop_budget
751,5,3,1,1,inf,uncovered_within_hop_budget
751,5,0,1,1,inf,uncovered_within_hop_budget
751,5,4,2,1,inf,uncovered_within_hop_budget
751,5,5,2,1,inf,uncovered_within_hop_budget
751,5,6,1,1,inf,uncovered_within_hop_budget
751,6,1,1,1,inf,uncovered_within_hop_budget
751,6,8,1,1,inf,uncovered_within_hop_budget
751,6,5,1,1,inf,uncovered_within_hop_budget
751,6,9,1,1,inf,uncovered_within_hop_budget
751,7,4,1,1,inf,uncovered_within_hop_budget
751,8,0,1,1,inf,uncovered_within_hop_budget
751,8,4,1,1,inf,uncovered_within_hop_budget
752,0,1,1,1,inf,uncovered_within_hop_budget
752,0,3,1,1,inf,uncovered_within_hop_budget
752,0,4,3,1,inf,uncovered_within_hop_budget
752,0,5,1,1,inf,uncovered_within_hop_budget
752,0,6,1,1,inf,uncovered_within_hop_budget
752,0,8,1,1,inf,uncovered_within_hop_budget
752,0,9,3,1,inf,uncovered_within_hop_budget
752,2,4,1,1,inf,uncovered_within_hop_budget
752,2,9,1,1,inf,uncovered_within_hop_budget
752,2,2,2,1,inf,uncovered_within_hop_budget
752,2,7,2,1,inf,uncovered_within_hop_budget
752,3,1,1,1,inf,uncovered_within_hop_budget
752,3,9,1,1,inf,uncovered_within_hop_budget
752,3,7,1,1,inf,uncovered_within_hop_budget
752,4,1,2,1,inf,uncovered_within_hop_budget
752,4,6,1,1,inf,uncovered_within_hop_budget
752,4,2,2,1,inf,uncovered_within_hop_budget
752,4,0,2,1,inf,uncovered_within_hop_budget
752,5,1,1,1,inf,uncovered_within_hop_budget
752,6,1,1,1,inf,uncovered_within_hop_budget
752,6,3,1,1,inf,uncovered_within_hop_budget
752,6,9,1,1,inf,uncovered_within_hop_budget
752,6,2,2,1,inf,uncovered_within_hop_budget
752,7,1,1,1,inf,uncovered_within_hop_budget
752,7,4,1,1,inf,uncovered_within_hop_budget
752,7,5,1,1,inf,uncovered_within_hop_budget
752,7,9,1,1,inf,uncovered_within_hop_budget
752,8,3,1,1,inf,uncovered_within_hop_budget
752,8,5,1,1,inf,uncovered_within_hop_budget
752,8,8,1,1,inf,uncovered_within_hop_budget
752,8,9,1,1,inf,uncovered_within_hop_budget
752,8,2,1,1,inf,uncovered_within_hop_budget
752,8,0,1,1,inf,uncovered_within_hop_budget
753,0,1,1,1,inf,uncovered_within_hop_budget
753,0,2,1,1,inf,uncovered_within_hop_budget
753,0,3,1,1,inf,uncovered_within_hop_budget
753,0,4,5,1,inf,uncovered_within_hop_budget
753,0,5,1,1,inf,uncovered_within_hop_budget
753,0,6,1,1,inf,uncovered_within_hop_budget
753,0,7,1,1,inf,uncovered_within_hop_budget
753,0,8,2,1,inf,uncovered_within_hop_budget
753,0,9,1,1,inf,uncovered_within_hop_budget
753,1,4,1,1,inf,uncovered_within_hop_budget
753,2,1,4,1,inf,uncovered_within_hop_budget
753,2,2,2,1,inf,uncovered_within_hop_budget
753,2,3,1,1,inf,uncovered_within_hop_budget
753,2,4,4,1,inf,uncovered_within_hop_budget
753,2,5,1,1,inf,uncovered_within_hop_budget
753,2,7,2,1,inf,uncovered_within_hop_budget
753,2,8,1,1,inf,uncovered_within_hop_budget
753,2,0,1,1,inf,uncovered_within_hop_budget
753,3,1,2,1,inf,uncovered_within_hop_budget
753,3,2,1,1,inf,uncovered_within_hop_budget
753,3,5,1,1,inf,uncovered_within_hop_budget
753,3,7,1,1,inf,uncovered_within_hop_budget
753,3,9,1,1,inf,uncovered_within_hop_budget
753,4,1,1,1,inf,uncovered_within_hop_budget
753,4,4,2,1,inf,uncovered_within_hop_budget
753,5,2,1,1,inf,uncovered_within_hop_budget
753,5,4,1,1,inf,uncovered_within_hop_budget
753,5,5,1,1,inf,uncovered_within_hop_budget
753,5,7,1,1,inf,uncovered_within_hop_budget
753,6,1,3,1,inf,uncovered_within_hop_budget
753,6,3,1,1,inf,uncovered_within_hop_budget
753,6,4,1,1,inf,uncovered_within_hop_budget
753,7,1,1,1,inf,uncovered_within_hop_budget
753,7,2,1,1,inf,uncovered_within_hop_budget
753,7,3,1,1,inf,uncovered_within_hop_budget
753,7,4,1,1,inf,uncovered_within_hop_budget
753,8,2,1,1,inf,uncovered_within_hop_budget
753,8,6,1,1,inf,uncovered_within_hop_budget
754,0,0,2,1,inf,uncovered_within_hop_budget
754,0,2,1,1,inf,uncovered_within_hop_budget
754,0,3,2,1,inf,uncovered_within_hop_budget
754,0,4,1,1,inf,uncovered_within_hop_budget
754,0,9,1,1,inf,uncovered_within_hop_budget
754,2,2,2,1,inf,uncovered_within_hop_budget
754,2,3,1,1,inf,uncovered_within_hop_budget
754,2,4,2,1,inf,uncovered_within_hop_budget
754,2,1,5,1,inf,uncovered_within_hop_budget
754,2,5,1,1,inf,uncovered_within_hop_budget
754,2,8,1,1,inf,uncovered_within_hop_budget
754,4,0,1,1,inf,uncovered_within_hop_budget
754,4,2,1,1,inf,uncovered_within_hop_budget
754,4,4,2,1,inf,uncovered_within_hop_budget
