slot,timestamp,action_count,adds,removes,actions,placement_before,placement_after,demand,attachment_points,total_requests,demand_pairs,covered_pairs_after,uncovered_pairs_after,coverage_ratio_after,objective,R_nominal,B_nominal,R_wc,B_wc,Op_cost,solve_time,status
60,59,6,3,3,"ADD:3,1;ADD:4,1;ADD:5,5;REMOVE:3,2;REMOVE:4,8;REMOVE:5,4",0:-;1:-;2:-;3:2;4:8;5:4;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:1;4:1;5:5;6:-;7:-;8:-;9:-,3@1=1;4@1=1;5@2=1;5@5=1,"1,2,5",4,4,4,0,1.0,0.7719663725004684,1.0,0.07196637250046847,0.0,0.0,0.30000000000000004,0.10815596580505371,Feasible|selected=greedy
61,60,5,2,3,"ADD:3,9;ADD:5,2;REMOVE:3,1;REMOVE:4,1;REMOVE:5,5",0:-;1:-;2:-;3:1;4:1;5:5;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:9;4:-;5:2;6:-;7:-;8:-;9:-,3@9=1;5@2=1,"9,2",2,2,2,0,1.0,0.8873830200322363,1.0,0.08738302003223639,0.0,0.0,0.2,0.10461091995239258,Feasible|selected=greedy
62,61,3,1,2,"ADD:4,4;REMOVE:3,9;REMOVE:5,2",0:-;1:-;2:-;3:9;4:-;5:2;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,4@2=1;4@4=1,"2,4",2,2,2,0,1.0,0.9471378867197086,1.0,0.047137886719708436,0.0,0.0,0.1,0.10182523727416992,Feasible|selected=greedy
63,62,4,3,1,"ADD:2,4;ADD:3,9;ADD:5,2;REMOVE:4,4",0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:4;3:9;4:-;5:2;6:-;7:-;8:-;9:-,2@4=1;3@1=1;3@2=1;5@2=1,"4,1,2",4,4,4,0,1.0,0.7590015833070878,1.0,0.059001583307087824,0.0,0.0,0.30000000000000004,0.11035370826721191,Feasible|selected=greedy
64,63,3,2,1,"ADD:4,4;ADD:6,9;REMOVE:3,9",0:-;1:-;2:4;3:9;4:-;5:2;6:-;7:-;8:-;9:-,0:-;1:-;2:4;3:-;4:4;5:2;6:9;7:-;8:-;9:-,2@2=1;2@4=2;4@4=1;5@2=1;6@2=1;6@9=1,"2,4,9",7,6,6,0,1.0,0.19846052623475635,0.3333333333333333,0.06512719290142302,0.0,0.0,0.2,0.11066007614135742,Feasible|selected=greedy
65,64,7,3,4,"ADD:0,7;ADD:2,2;ADD:4,8;REMOVE:2,4;REMOVE:4,4;REMOVE:5,2;REMOVE:6,9",0:-;1:-;2:4;3:-;4:4;5:2;6:9;7:-;8:-;9:-,0:7;1:-;2:2;3:-;4:8;5:-;6:-;7:-;8:-;9:-,0@1=2;0@2=1;0@7=1;0@9=1;2@2=1;2@7=1;2@9=2;2@4=2;2@5=1;4@1=1;4@4=1,"1,2,7,9,4,5",14,11,11,0,1.0,0.7155683439314595,1.0,0.015568343931459656,0.0,0.0,0.30000000000000004,0.132720947265625,Feasible|selected=greedy
66,65,6,3,3,"ADD:0,2;ADD:1,2;ADD:2,7;REMOVE:0,7;REMOVE:2,2;REMOVE:4,8",0:7;1:-;2:2;3:-;4:8;5:-;6:-;7:-;8:-;9:-,0:2;1:2;2:7;3:-;4:-;5:-;6:-;7:-;8:-;9:-,0@0=1;0@2=2;0@4=4;0@5=1;0@8=1;0@9=2;1@2=1;2@4=1;2@3=1,"0,2,4,5,8,9,3",14,9,9,0,1.0,0.7238466765861507,1.0,0.023846676586150757,0.0,0.0,0.30000000000000004,0.12828588485717773,Feasible|selected=greedy
67,66,7,4,3,"ADD:0,7;ADD:1,7;ADD:1,8;ADD:2,4;REMOVE:0,2;REMOVE:1,2;REMOVE:2,7",0:2;1:2;2:7;3:-;4:-;5:-;6:-;7:-;8:-;9:-,0:7;1:7|8;2:4;3:-;4:-;5:-;6:-;7:-;8:-;9:-,0@0=1;0@1=1;0@2=1;0@3=1;0@6=1;1@0=1;1@1=1;1@6=2;1@4=1;1@5=2;1@9=1;2@2=2;2@6=2;2@4=2,"0,1,2,3,6,4,5,9",19,14,14,0,1.0,0.6125791833902511,1.0,0.012579183390251077,0.0,0.0,0.4,0.1417090892791748,Feasible|selected=greedy
68,67,7,3,4,"ADD:1,6;ADD:2,7;ADD:4,9;REMOVE:0,7;REMOVE:1,7;REMOVE:1,8;REMOVE:2,4",0:7;1:7|8;2:4;3:-;4:-;5:-;6:-;7:-;8:-;9:-,0:-;1:6;2:7;3:-;4:9;5:-;6:-;7:-;8:-;9:-,1@1=1;1@4=2;1@6=1;2@2=2;2@7=1;4@1=1;4@9=1,"1,4,6,2,7,9",9,7,7,0,1.0,0.7325807077027582,1.0,0.032580707702758206,0.0,0.0,0.30000000000000004,0.1210029125213623,Feasible|selected=greedy
69,68,5,2,3,"ADD:1,7;ADD:2,8;REMOVE:1,6;REMOVE:2,7;REMOVE:4,9",0:-;1:6;2:7;3:-;4:9;5:-;6:-;7:-;8:-;9:-,0:-;1:7;2:8;3:-;4:-;5:-;6:-;7:-;8:-;9:-,1@0=1;1@1=1;1@3=1;1@4=1;1@9=1;2@7=1;2@8=1,"0,1,3,4,9,7,8",7,7,7,0,1.0,0.8146812646498338,1.0,0.014681264649833662,0.0,0.0,0.2,0.12494587898254395,Feasible|selected=greedy
70,69,7,5,2,"ADD:1,2;ADD:2,3;ADD:3,7;ADD:4,1;ADD:5,2;REMOVE:1,7;REMOVE:2,8",0:-;1:7;2:8;3:-;4:-;5:-;6:-;7:-;8:-;9:-,0:-;1:2;2:3;3:7;4:1;5:2;6:-;7:-;8:-;9:-,1@0=1;1@2=1;1@9=1;2@1=1;2@3=1;2@5=2;3@7=1;4@1=1;5@2=1,"0,2,9,1,3,5,7",10,9,9,0,1.0,0.5477382323520739,1.0,0.04773823235207393,0.0,0.0,0.5,0.1281900405883789,Feasible|selected=greedy
71,70,7,2,5,"ADD:2,0;ADD:3,4;REMOVE:1,2;REMOVE:2,3;REMOVE:3,7;REMOVE:4,1;REMOVE:5,2",0:-;1:2;2:3;3:7;4:1;5:2;6:-;7:-;8:-;9:-,0:-;1:-;2:0;3:4;4:-;5:-;6:-;7:-;8:-;9:-,2@0=1;3@4=1,"0,4",2,2,2,0,1.0,0.9006421448908923,1.0,0.10064214489089232,0.0,0.0,0.2,0.10184001922607422,Feasible|selected=greedy
72,71,6,4,2,"ADD:2,7;ADD:3,7;ADD:4,7;ADD:6,4;REMOVE:2,0;REMOVE:3,4",0:-;1:-;2:0;3:4;4:-;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:7;3:7;4:7;5:-;6:4;7:-;8:-;9:-,2@1=1;2@2=1;2@3=1;2@6=1;2@7=1;3@2=1;3@7=1;4@4=1;4@9=1;6@4=1,"1,2,3,6,7,4,9",10,10,10,0,1.0,0.6313569018528203,1.0,0.03135690185282029,0.0,0.0,0.4,0.13243508338928223,Feasible|selected=greedy
73,72,5,1,4,"ADD:4,2;REMOVE:2,7;REMOVE:3,7;REMOVE:4,7;REMOVE:6,4",0:-;1:-;2:7;3:7;4:7;5:-;6:4;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:2;5:-;6:-;7:-;8:-;9:-,4@2=2,2,2,1,1,0,1.0,1.004000542195492,1.0,0.10400054219549215,0.0,0.0,0.1,0.0987398624420166,Feasible|selected=greedy
74,73,2,1,1,"ADD:5,9;REMOVE:4,2",0:-;1:-;2:-;3:-;4:2;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:-;5:9;6:-;7:-;8:-;9:-,5@1=1;5@9=1,"1,9",2,2,2,0,1.0,0.9453751666901308,1.0,0.04537516669013067,0.0,0.0,0.1,0.10270929336547852,Feasible|selected=greedy
75,74,3,2,1,"ADD:4,4;ADD:5,7;REMOVE:5,9",0:-;1:-;2:-;3:-;4:-;5:9;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:4;5:7;6:-;7:-;8:-;9:-,4@4=1;5@4=1;5@9=1,"4,9",3,3,3,0,1.0,0.8386973476649009,1.0,0.0386973476649009,0.0,0.0,0.2,0.10347485542297363,Feasible|selected=greedy
76,75,1,0,1,"REMOVE:5,7",0:-;1:-;2:-;3:-;4:4;5:7;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,4@4=1,4,1,1,1,0,1.0,0.5823975746856361,0.5,0.08239757468563612,0.0,0.0,0.0,0.09604692459106445,Feasible|selected=greedy
77,76,4,3,1,"ADD:3,1;ADD:4,7;ADD:6,4;REMOVE:4,4",0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:1;4:7;5:-;6:4;7:-;8:-;9:-,3@1=1;4@1=1;4@2=1;4@4=1;4@8=1;4@9=1;6@4=1,"1,2,4,8,9",7,7,7,0,1.0,0.7286306378512968,1.0,0.028630637851296787,0.0,0.0,0.30000000000000004,0.12130928039550781,Feasible|selected=greedy
78,77,6,3,3,"ADD:1,4;ADD:4,3;ADD:6,3;REMOVE:3,1;REMOVE:4,7;REMOVE:6,4",0:-;1:-;2:-;3:1;4:7;5:-;6:4;7:-;8:-;9:-,0:-;1:4;2:-;3:-;4:3;5:-;6:3;7:-;8:-;9:-,1@4=1;4@3=1;6@3=1,"4,3",3,3,3,0,1.0,0.7995552384769096,1.0,0.09955523847690965,0.0,0.0,0.30000000000000004,0.10399007797241211,Feasible|selected=greedy
79,78,8,5,3,"ADD:1,7;ADD:2,8;ADD:3,9;ADD:4,1;ADD:6,1;REMOVE:1,4;REMOVE:4,3;REMOVE:6,3",0:-;1:4;2:-;3:-;4:3;5:-;6:3;7:-;8:-;9:-,0:-;1:7;2:8;3:9;4:1;5:-;6:1;7:-;8:-;9:-,1@2=1;1@3=1;1@4=1;1@6=1;1@8=1;2@2=1;2@4=1;2@1=1;3@2=1;3@6=1;4@1=1;6@1=1,"2,3,4,6,8,1",12,12,12,0,1.0,0.5158080477325149,1.0,0.015808047732514978,0.0,0.0,0.5,0.13917088508605957,Feasible|selected=greedy
80,79,7,3,4,"ADD:1,9;ADD:3,4;ADD:4,8;REMOVE:1,7;REMOVE:3,9;REMOVE:4,1;REMOVE:6,1",0:-;1:7;2:8;3:9;4:1;5:-;6:1;7:-;8:-;9:-,0:-;1:9;2:8;3:4;4:8;5:-;6:-;7:-;8:-;9:-,1@1=1;1@2=1;1@6=1;2@2=2;2@5=1;2@8=1;3@4=1;4@1=1;4@8=1;4@4=1,"1,2,6,5,8,4",11,10,10,0,1.0,0.5237549534815096,0.8,0.023754953481509602,0.0,0.0,0.30000000000000004,0.13274407386779785,Feasible|selected=greedy
81,80,9,5,4,"ADD:1,7;ADD:1,8;ADD:2,2;ADD:4,3;ADD:5,3;REMOVE:1,9;REMOVE:2,8;REMOVE:3,4;REMOVE:4,8",0:-;1:9;2:8;3:4;4:8;5:-;6:-;7:-;8:-;9:-,0:-;1:7|8;2:2;3:-;4:3;5:3;6:-;7:-;8:-;9:-,1@0=1;1@1=2;1@4=1;1@5=2;1@6=1;1@8=2;2@2=1;4@3=1;5@3=2,"0,1,4,5,6,8,2,3",13,9,9,0,1.0,0.5451358339689039,1.0,0.045135833968903874,0.0,0.0,0.5,0.1338329315185547,Feasible|selected=greedy
82,81,6,2,4,"ADD:2,8;ADD:5,1;REMOVE:1,8;REMOVE:2,2;REMOVE:4,3;REMOVE:5,3",0:-;1:7|8;2:2;3:-;4:3;5:3;6:-;7:-;8:-;9:-,0:-;1:7;2:8;3:-;4:-;5:1;6:-;7:-;8:-;9:-,1@0=1;1@1=1;1@4=2;1@7=1;1@8=1;2@1=1;2@4=1;2@8=1;2@6=1;5@1=1,"0,1,4,7,8,6",11,10,10,0,1.0,0.6272071443907952,0.8,0.02720714439079503,0.0,0.0,0.2,0.1272110939025879,Feasible|selected=greedy
83,82,6,3,3,"ADD:1,2;ADD:4,1;ADD:6,7;REMOVE:1,7;REMOVE:2,8;REMOVE:5,1",0:-;1:7;2:8;3:-;4:-;5:1;6:-;7:-;8:-;9:-,0:-;1:2;2:-;3:-;4:1;5:-;6:7;7:-;8:-;9:-,1@2=2;1@4=1;1@5=1;1@7=1;4@1=1;6@1=1;6@0=1,"2,4,5,7,1,0",8,7,7,0,1.0,0.7352659376241792,1.0,0.03526593762417921,0.0,0.0,0.30000000000000004,0.1318809986114502,Feasible|selected=greedy
84,83,4,1,3,"ADD:4,4;REMOVE:1,2;REMOVE:4,1;REMOVE:6,7",0:-;1:2;2:-;3:-;4:1;5:-;6:7;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,4@4=1,4,1,1,1,0,1.0,1.01739690731058,1.0,0.11739690731058006,0.0,0.0,0.1,0.09763813018798828,Feasible|selected=greedy
85,84,4,3,1,"ADD:2,7;ADD:4,6;ADD:6,5;REMOVE:4,4",0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:7;3:-;4:6;5:-;6:5;7:-;8:-;9:-,2@3=1;2@4=1;4@6=1;6@3=1;6@5=1,"3,4,6,5",5,5,5,0,1.0,0.7419091327107237,1.0,0.04190913271072372,0.0,0.0,0.30000000000000004,0.11229276657104492,Feasible|selected=greedy
86,85,6,3,3,"ADD:2,9;ADD:4,2;ADD:5,4;REMOVE:2,7;REMOVE:4,6;REMOVE:6,5",0:-;1:-;2:7;3:-;4:6;5:-;6:5;7:-;8:-;9:-,0:-;1:-;2:9;3:-;4:2;5:4;6:-;7:-;8:-;9:-,2@1=1;2@2=1;4@2=1;4@0=1;5@4=1,"1,2,0,4",5,5,5,0,1.0,0.7399559134606484,1.0,0.03995591346064833,0.0,0.0,0.30000000000000004,0.11165785789489746,Feasible|selected=greedy
87,86,6,3,3,"ADD:2,4;ADD:3,3;ADD:5,8;REMOVE:2,9;REMOVE:4,2;REMOVE:5,4",0:-;1:-;2:9;3:-;4:2;5:4;6:-;7:-;8:-;9:-,0:-;1:-;2:4;3:3;4:-;5:8;6:-;7:-;8:-;9:-,2@2=1;2@4=2;3@3=1;5@4=1;5@8=1,"2,4,3,8",6,5,5,0,1.0,0.7708718167783561,1.0,0.07087181677835609,0.0,0.0,0.30000000000000004,0.11238408088684082,Feasible|selected=greedy
88,87,6,3,3,"ADD:3,9;ADD:4,8;ADD:6,3;REMOVE:2,4;REMOVE:3,3;REMOVE:5,8",0:-;1:-;2:4;3:3;4:-;5:8;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:9;4:8;5:-;6:3;7:-;8:-;9:-,3@9=1;4@4=1;4@5=1;6@3=1,"9,4,5,3",4,4,4,0,1.0,0.7422053655796759,1.0,0.04220536557967581,0.0,0.0,0.30000000000000004,0.10913991928100586,Feasible|selected=greedy
89,88,4,2,2,"ADD:1,8;ADD:6,9;REMOVE:3,9;REMOVE:6,3",0:-;1:-;2:-;3:9;4:8;5:-;6:3;7:-;8:-;9:-,0:-;1:8;2:-;3:-;4:8;5:-;6:9;7:-;8:-;9:-,1@5=1;1@8=1;4@8=1;4@4=1;6@9=1,"5,8,4,9",5,5,5,0,1.0,0.5284429180912553,0.6666666666666666,0.06177625142458866,0.0,0.0,0.2,0.11346793174743652,Feasible|selected=greedy
90,89,6,3,3,"ADD:1,5;ADD:2,7;ADD:3,7;REMOVE:1,8;REMOVE:4,8;REMOVE:6,9",0:-;1:8;2:-;3:-;4:8;5:-;6:9;7:-;8:-;9:-,0:-;1:5;2:7;3:7;4:-;5:-;6:-;7:-;8:-;9:-,1@5=1;2@0=1;2@1=1;2@2=2;2@4=1;2@7=2;3@7=1,"5,0,1,2,4,7",9,7,7,0,1.0,0.7436888471431184,1.0,0.04368884714311851,0.0,0.0,0.30000000000000004,0.12689208984375,Feasible|selected=greedy
91,90,7,4,3,"ADD:1,2;ADD:3,8;ADD:4,4;ADD:5,6;REMOVE:1,5;REMOVE:2,7;REMOVE:3,7",0:-;1:5;2:7;3:7;4:-;5:-;6:-;7:-;8:-;9:-,0:-;1:2;2:-;3:8;4:4;5:6;6:-;7:-;8:-;9:-,1@0=1;1@2=1;1@3=1;1@4=2;1@5=1;3@5=1;3@7=1;4@4=1;5@6=1,"0,2,3,4,5,7,6",10,9,9,0,1.0,0.6308981395999066,1.0,0.030898139599906674,0.0,0.0,0.4,0.13588500022888184,Feasible|selected=greedy
92,91,9,5,4,"ADD:1,8;ADD:2,9;ADD:4,0;ADD:5,7;ADD:6,6;REMOVE:1,2;REMOVE:3,8;REMOVE:4,4;REMOVE:5,6",0:-;1:2;2:-;3:8;4:4;5:6;6:-;7:-;8:-;9:-,0:-;1:8;2:9;3:-;4:0;5:7;6:6;7:-;8:-;9:-,1@1=2;1@2=1;1@4=1;1@5=2;1@6=1;2@9=2;4@0=1;5@7=1;6@6=1,"1,2,4,5,6,9,0,7",12,9,9,0,1.0,0.54394588524458,1.0,0.043945885244579964,0.0,0.0,0.5,0.1370842456817627,Feasible|selected=greedy
93,92,9,4,5,"ADD:1,5;ADD:2,7;ADD:3,5;ADD:6,1;REMOVE:1,8;REMOVE:2,9;REMOVE:4,0;REMOVE:5,7;REMOVE:6,6",0:-;1:8;2:9;3:-;4:0;5:7;6:6;7:-;8:-;9:-,0:-;1:5;2:7;3:5;4:-;5:-;6:1;7:-;8:-;9:-,1@0=1;1@2=1;1@5=1;1@8=1;2@0=1;2@2=1;2@1=1;3@5=1;6@1=1,"0,2,5,8,1",9,9,9,0,1.0,0.6326122747603063,1.0,0.03261227476030644,0.0,0.0,0.4,0.1251368522644043,Feasible|selected=greedy
94,93,8,4,4,"ADD:1,7;ADD:2,2;ADD:4,2;ADD:5,8;REMOVE:1,5;REMOVE:2,7;REMOVE:3,5;REMOVE:6,1",0:-;1:5;2:7;3:5;4:-;5:-;6:1;7:-;8:-;9:-,0:-;1:7;2:2;3:-;4:2;5:8;6:-;7:-;8:-;9:-,1@0=1;1@1=1;1@2=2;1@9=1;2@2=1;4@2=1;5@8=1,"0,1,2,9,8",8,7,7,0,1.0,0.6365293655837151,1.0,0.03652936558371508,0.0,0.0,0.4,0.11788487434387207,Feasible|selected=greedy
95,94,7,3,4,"ADD:1,9;ADD:2,7;ADD:4,4;REMOVE:1,7;REMOVE:2,2;REMOVE:4,2;REMOVE:5,8",0:-;1:7;2:2;3:-;4:2;5:8;6:-;7:-;8:-;9:-,0:-;1:9;2:7;3:-;4:4;5:-;6:-;7:-;8:-;9:-,1@3=1;1@6=2;2@0=1;2@4=1;4@4=1,"3,6,0,4",6,5,5,0,1.0,0.7143005051466351,1.0,0.014300505146635207,0.0,0.0,0.30000000000000004,0.11158609390258789,Feasible|selected=greedy
96,95,6,4,2,"ADD:1,8;ADD:2,3;ADD:5,7;ADD:7,9;REMOVE:1,9;REMOVE:2,7",0:-;1:9;2:7;3:-;4:4;5:-;6:-;7:-;8:-;9:-,0:-;1:8;2:3;3:-;4:4;5:7;6:-;7:9;8:-;9:-,1@2=1;1@4=1;1@5=1;1@6=1;1@8=1;2@3=1;4@2=1;4@4=1;5@6=1;5@0=1;7@9=1,"2,4,5,6,8,3,0,9",11,11,11,0,1.0,0.30224261491923,0.6666666666666666,0.03557594825256337,0.0,0.0,0.4,0.13373064994812012,Feasible|selected=greedy
97,96,9,4,5,"ADD:1,9;ADD:2,9;ADD:4,2;ADD:6,2;REMOVE:1,8;REMOVE:2,3;REMOVE:4,4;REMOVE:5,7;REMOVE:7,9",0:-;1:8;2:3;3:-;4:4;5:7;6:-;7:9;8:-;9:-,0:-;1:9;2:9;3:-;4:2;5:-;6:2;7:-;8:-;9:-,1@1=1;1@2=1;1@9=1;2@9=1;4@9=1;4@4=1;4@5=1;6@2=1,"1,2,9,4,5",8,8,8,0,1.0,0.6358615803049771,1.0,0.035861580304977124,0.0,0.0,0.4,0.11983680725097656,Feasible|selected=greedy
98,97,2,0,2,"REMOVE:1,9;REMOVE:4,2",0:-;1:9;2:9;3:-;4:2;5:-;6:2;7:-;8:-;9:-,0:-;1:-;2:9;3:-;4:-;5:-;6:2;7:-;8:-;9:-,2@1=1;2@9=1;6@2=1;6@5=1;6@7=1,"1,9,2,5,7",5,5,5,0,1.0,0.5451941220202327,0.5,0.045194122020232645,0.0,0.0,0.0,0.1162419319152832,Feasible|selected=greedy
99,98,7,5,2,"ADD:2,4;ADD:3,5;ADD:4,9;ADD:5,7;ADD:6,8;REMOVE:2,9;REMOVE:6,2",0:-;1:-;2:9;3:-;4:-;5:-;6:2;7:-;8:-;9:-,0:-;1:-;2:4;3:5;4:9;5:7;6:8;7:-;8:-;9:-,2@4=1;3@5=1;4@6=1;4@9=1;5@7=1;6@8=1,"4,5,6,9,7,8",6,6,6,0,1.0,0.5814539666576386,1.0,0.08145396665763864,0.0,0.0,0.5,0.12192416191101074,Feasible|selected=greedy
100,99,7,2,5,"ADD:2,8;ADD:4,2;REMOVE:2,4;REMOVE:3,5;REMOVE:4,9;REMOVE:5,7;REMOVE:6,8",0:-;1:-;2:4;3:5;4:9;5:7;6:8;7:-;8:-;9:-,0:-;1:-;2:8;3:-;4:2;5:-;6:-;7:-;8:-;9:-,2@4=2;2@5=1;4@2=1,"4,5,2",4,3,3,0,1.0,0.8222473085827948,1.0,0.02224730858279473,0.0,0.0,0.2,0.10866093635559082,Feasible|selected=greedy
101,100,5,3,2,"ADD:4,1;ADD:5,7;ADD:6,2;REMOVE:2,8;REMOVE:4,2",0:-;1:-;2:8;3:-;4:2;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:1;5:7;6:2;7:-;8:-;9:-,4@1=1;5@2=1;5@7=2;6@2=1,"1,2,7",5,4,4,0,1.0,0.7801935850331112,1.0,0.08019358503311116,0.0,0.0,0.30000000000000004,0.10753583908081055,Feasible|selected=greedy
102,101,6,3,3,"ADD:2,8;ADD:4,0;ADD:5,2;REMOVE:4,1;REMOVE:5,7;REMOVE:6,2",0:-;1:-;2:-;3:-;4:1;5:7;6:2;7:-;8:-;9:-,0:-;1:-;2:8;3:-;4:0;5:2;6:-;7:-;8:-;9:-,2@4=1;2@8=1;4@0=1;5@2=1,"4,8,0,2",4,4,4,0,1.0,0.7734535947856711,1.0,0.07345359478567107,0.0,0.0,0.30000000000000004,0.11312103271484375,Feasible|selected=greedy
103,102,4,1,3,"ADD:2,7;REMOVE:2,8;REMOVE:4,0;REMOVE:5,2",0:-;1:-;2:8;3:-;4:0;5:2;6:-;7:-;8:-;9:-,0:-;1:-;2:7;3:-;4:-;5:-;6:-;7:-;8:-;9:-,2@0=1;2@1=1;2@3=1;2@7=1,"0,1,3,7",4,4,4,0,1.0,0.9203215632940304,1.0,0.020321563294030388,0.0,0.0,0.1,0.11700892448425293,Feasible|selected=greedy
104,103,2,1,1,"ADD:2,5;REMOVE:2,7",0:-;1:-;2:7;3:-;4:-;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:5;3:-;4:-;5:-;6:-;7:-;8:-;9:-,2@5=1,5,1,1,1,0,1.0,1.0111599535673652,1.0,0.11115995356736522,0.0,0.0,0.1,0.10059499740600586,Feasible|selected=greedy
105,104,6,5,1,"ADD:1,8;ADD:2,2;ADD:2,7;ADD:4,9;ADD:5,2;REMOVE:2,5",0:-;1:-;2:5;3:-;4:-;5:-;6:-;7:-;8:-;9:-,0:-;1:8;2:2|7;3:-;4:9;5:2;6:-;7:-;8:-;9:-,1@1=1;1@5=1;2@1=1;2@5=2;2@0=1;2@4=2;2@7=1;2@9=1;4@7=1;4@9=1;5@2=1,"1,5,0,4,7,9,2",13,11,11,0,1.0,0.5210775432746089,1.0,0.02107754327460882,0.0,0.0,0.5,0.14109015464782715,Feasible|selected=greedy
106,105,6,3,3,"ADD:1,6;ADD:2,8;ADD:6,3;REMOVE:1,8;REMOVE:2,2;REMOVE:2,7",0:-;1:8;2:2|7;3:-;4:9;5:2;6:-;7:-;8:-;9:-,0:-;1:6;2:8;3:-;4:9;5:2;6:3;7:-;8:-;9:-,1@1=1;1@4=1;1@6=1;1@9=1;2@2=1;2@7=1;2@8=1;4@9=1;4@2=2;4@7=2;5@2=3;6@3=1,"1,4,6,9,2,7,8,3",16,12,12,0,1.0,0.3404658483138775,0.6,0.04046584831387754,0.0,0.0,0.30000000000000004,0.1445319652557373,Feasible|selected=greedy
107,106,7,3,4,"ADD:1,7;ADD:2,5;ADD:4,5;REMOVE:1,6;REMOVE:2,8;REMOVE:5,2;REMOVE:6,3",0:-;1:6;2:8;3:-;4:9;5:2;6:3;7:-;8:-;9:-,0:-;1:7;2:5;3:-;4:5|9;5:-;6:-;7:-;8:-;9:-,1@1=2;1@2=1;1@3=1;1@4=1;1@8=1;2@5=1;4@5=1;4@9=1,"1,2,3,4,8,5,9",9,8,8,0,1.0,0.5350481667774867,0.8,0.035048166777486685,0.0,0.0,0.30000000000000004,0.13358616828918457,Feasible|selected=greedy
108,107,6,3,3,"ADD:1,8;ADD:2,8;ADD:5,4;REMOVE:1,7;REMOVE:2,5;REMOVE:4,5",0:-;1:7;2:5;3:-;4:5|9;5:-;6:-;7:-;8:-;9:-,0:-;1:8;2:8;3:-;4:9;5:4;6:-;7:-;8:-;9:-,1@1=1;1@2=2;1@4=2;1@5=1;1@8=1;2@1=2;2@2=2;2@5=1;4@1=1;4@2=1;5@4=1,"1,2,4,5,8",15,11,11,0,1.0,0.4640561463888012,0.75,0.014056146388801287,0.0,0.0,0.30000000000000004,0.13030505180358887,Feasible|selected=greedy
109,108,8,4,4,"ADD:1,7;ADD:2,2;ADD:4,4;ADD:5,3;REMOVE:1,8;REMOVE:2,8;REMOVE:4,9;REMOVE:5,4",0:-;1:8;2:8;3:-;4:9;5:4;6:-;7:-;8:-;9:-,0:-;1:7;2:2;3:-;4:4;5:3;6:-;7:-;8:-;9:-,1@0=1;1@4=1;1@8=1;2@0=1;2@4=3;2@2=1;4@4=1;5@3=1,"0,4,8,2,3",10,8,8,0,1.0,0.6268196060956618,1.0,0.026819606095661714,0.0,0.0,0.4,0.13243913650512695,Feasible|selected=greedy
110,109,5,2,3,"ADD:1,1;ADD:5,6;REMOVE:1,7;REMOVE:2,2;REMOVE:5,3",0:-;1:7;2:2;3:-;4:4;5:3;6:-;7:-;8:-;9:-,0:-;1:1;2:-;3:-;4:4;5:6;6:-;7:-;8:-;9:-,1@1=1;4@2=1;5@6=2;5@8=1,"1,2,6,8",5,4,4,0,1.0,0.6144885367456614,0.75,0.06448853674566137,0.0,0.0,0.2,0.02638411521911621,Feasible|selected=beam_search
111,110,7,5,2,"ADD:1,0;ADD:1,3;ADD:2,1;ADD:2,2;ADD:5,1;REMOVE:1,1;REMOVE:5,6",0:-;1:1;2:-;3:-;4:4;5:6;6:-;7:-;8:-;9:-,0:-;1:0|3;2:1|2;3:-;4:4;5:1;6:-;7:-;8:-;9:-,1@0=1;1@3=1;2@1=1;2@2=1;4@4=2;4@7=1;5@1=1,"0,3,1,2,4,7",8,7,7,0,1.0,0.2531953761807444,0.6666666666666666,0.08652870951407778,0.0,0.0,0.5,0.036871910095214844,Feasible|selected=beam_search
112,111,9,4,5,"ADD:1,8;ADD:2,8;ADD:5,5;ADD:6,2;REMOVE:1,0;REMOVE:1,3;REMOVE:2,1;REMOVE:2,2;REMOVE:5,1",0:-;1:0|3;2:1|2;3:-;4:4;5:1;6:-;7:-;8:-;9:-,0:-;1:8;2:8;3:-;4:4;5:5;6:2;7:-;8:-;9:-,1@4=1;1@5=1;2@8=1;4@4=1;5@5=1;6@2=1,"4,5,8,2",6,6,6,0,1.0,0.4932412779256652,0.8333333333333334,0.05990794459233182,0.0,0.0,0.4,0.1168971061706543,Feasible|selected=greedy
