slot,timestamp,action_count,adds,removes,actions,placement_before,placement_after,demand,attachment_points,total_requests,demand_pairs,covered_pairs_after,uncovered_pairs_after,coverage_ratio_after,objective,R_nominal,B_nominal,R_wc,B_wc,Op_cost,solve_time,status
49,48,2,1,1,"ADD:4,7;REMOVE:4,8",0:-;1:-;2:-;3:-;4:8;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:7;5:-;6:-;7:-;8:-;9:-,4@4=1;4@9=1,"4,9",2,2,2,0,1.0,0.9,1.0,0.0,0.0,0.0,0.1,0.09601688385009766,Feasible|selected=greedy
50,49,1,1,0,"ADD:6,2",0:-;1:-;2:-;3:-;4:7;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:7;5:-;6:2;7:-;8:-;9:-,4@1=1;4@2=1;4@7=1;6@2=1,"1,2,7",4,4,4,0,1.0,-0.052290599967126934,0.0,0.04770940003287307,0.0,0.0,0.1,0.12003874778747559,Feasible|selected=greedy
51,50,2,1,1,"ADD:5,6;REMOVE:6,2",0:-;1:-;2:-;3:-;4:7;5:-;6:2;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:7;5:6;6:-;7:-;8:-;9:-,4@0=1;4@1=1;4@7=1;5@6=1,"0,1,7,6",4,4,4,0,1.0,0.4440288174435627,0.5,0.044028817443562726,0.0,0.0,0.1,0.0028290748596191406,Feasible|selected=gnn_ppo
52,51,5,4,1,"ADD:1,0;ADD:1,1;ADD:4,8;ADD:5,1;REMOVE:5,6",0:-;1:-;2:-;3:-;4:7;5:6;6:-;7:-;8:-;9:-,0:-;1:0|1;2:-;3:-;4:7|8;5:1;6:-;7:-;8:-;9:-,1@0=1;1@1=1;4@0=1;4@2=1;4@3=1;4@4=1;4@5=1;4@7=1;4@8=1;5@1=1;5@6=1,"0,1,2,3,4,5,7,8,6",11,11,11,0,1.0,0.14629697915520024,0.5,0.046296979155200285,0.0,0.0,0.4,0.034616947174072266,Feasible|selected=beam_search
53,52,5,2,3,"ADD:5,0;ADD:6,1;REMOVE:1,0;REMOVE:1,1;REMOVE:4,7",0:-;1:0|1;2:-;3:-;4:7|8;5:1;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:8;5:0|1;6:1;7:-;8:-;9:-,4@5=1;5@0=1;5@1=1;6@1=1,"5,0,1",4,4,4,0,1.0,0.4840784703841287,0.6,0.08407847038412879,0.0,0.0,0.2,0.02245616912841797,Feasible|selected=beam_search
54,53,4,1,3,"ADD:4,2;REMOVE:5,0;REMOVE:5,1;REMOVE:6,1",0:-;1:-;2:-;3:-;4:8;5:0|1;6:1;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:2|8;5:-;6:-;7:-;8:-;9:-,4@2=1,2,1,1,1,0,1.0,0.7643445428859869,0.75,0.11434454288598679,0.0,0.0,0.1,0.015080928802490234,Feasible|selected=beam_search
55,54,5,3,2,"ADD:3,9;ADD:4,7;ADD:6,1;REMOVE:4,2;REMOVE:4,8",0:-;1:-;2:-;3:-;4:2|8;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:9;4:7;5:-;6:1;7:-;8:-;9:-,3@9=1;4@1=1;4@2=1;4@3=1;4@4=1;4@6=1;4@7=1;6@1=1,"9,1,2,3,4,6,7",8,8,8,0,1.0,0.7398254389173817,1.0,0.0398254389173817,0.0,0.0,0.30000000000000004,0.030585765838623047,Feasible|selected=beam_search
56,55,5,3,2,"ADD:1,1;ADD:3,4;ADD:6,2;REMOVE:3,9;REMOVE:6,1",0:-;1:-;2:-;3:9;4:7;5:-;6:1;7:-;8:-;9:-,0:-;1:1;2:-;3:4;4:7;5:-;6:2;7:-;8:-;9:-,1@1=1;3@4=1;4@7=1;6@2=1,"1,4,7,2",4,4,4,0,1.0,0.45737746053616135,0.6666666666666666,0.09071079386949474,0.0,0.0,0.30000000000000004,0.025332927703857422,Feasible|selected=beam_search
57,56,4,2,2,"ADD:2,1;ADD:5,9;REMOVE:1,1;REMOVE:3,4",0:-;1:1;2:-;3:4;4:7;5:-;6:2;7:-;8:-;9:-,0:-;1:-;2:1;3:-;4:7;5:9;6:2;7:-;8:-;9:-,2@1=1;4@7=1;5@9=1;6@4=1,"1,7,9,4",4,4,4,0,1.0,0.3704914225807879,0.5,0.07049142258078786,0.0,0.0,0.2,0.008498191833496094,Feasible|selected=gnn_ppo
58,57,5,3,2,"ADD:2,4;ADD:4,2;ADD:5,1;REMOVE:4,7;REMOVE:5,9",0:-;1:-;2:1;3:-;4:7;5:9;6:2;7:-;8:-;9:-,0:-;1:-;2:1|4;3:-;4:2;5:1;6:2;7:-;8:-;9:-,2@1=1;2@3=1;2@4=2;2@6=2;4@2=1;5@1=1;6@0=1,"1,3,4,6,2,0",9,7,7,0,1.0,0.2554138714912606,0.5,0.05541387149126069,0.0,0.0,0.30000000000000004,0.03119802474975586,Feasible|selected=beam_search
59,58,8,3,5,"ADD:3,2;ADD:4,8;ADD:5,4;REMOVE:2,1;REMOVE:2,4;REMOVE:4,2;REMOVE:5,1;REMOVE:6,2",0:-;1:-;2:1|4;3:-;4:2;5:1;6:2;7:-;8:-;9:-,0:-;1:-;2:-;3:2;4:8;5:4;6:-;7:-;8:-;9:-,3@2=1;4@1=1;4@5=1;4@7=1;5@4=1,"2,1,5,7,4",5,5,5,0,1.0,0.7367478905748113,1.0,0.03674789057481136,0.0,0.0,0.30000000000000004,0.11305499076843262,Feasible|selected=greedy
60,59,6,3,3,"ADD:3,1;ADD:4,1;ADD:5,5;REMOVE:3,2;REMOVE:4,8;REMOVE:5,4",0:-;1:-;2:-;3:2;4:8;5:4;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:1;4:1;5:5;6:-;7:-;8:-;9:-,3@1=1;4@1=1;5@2=1;5@5=1,"1,2,5",4,4,4,0,1.0,0.7719663725004684,1.0,0.07196637250046847,0.0,0.0,0.30000000000000004,0.13432097434997559,Feasible|selected=greedy
61,60,5,2,3,"ADD:3,9;ADD:5,2;REMOVE:3,1;REMOVE:4,1;REMOVE:5,5",0:-;1:-;2:-;3:1;4:1;5:5;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:9;4:-;5:2;6:-;7:-;8:-;9:-,3@9=1;5@2=1,"9,2",2,2,2,0,1.0,0.8873830200322363,1.0,0.08738302003223639,0.0,0.0,0.2,0.19877290725708008,Feasible|selected=greedy
62,61,3,1,2,"ADD:4,4;REMOVE:3,9;REMOVE:5,2",0:-;1:-;2:-;3:9;4:-;5:2;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,4@2=1;4@4=1,"2,4",2,2,2,0,1.0,0.9471378867197086,1.0,0.047137886719708436,0.0,0.0,0.1,0.14864110946655273,Feasible|selected=greedy
63,62,4,3,1,"ADD:2,4;ADD:3,9;ADD:5,2;REMOVE:4,4",0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:4;3:9;4:-;5:2;6:-;7:-;8:-;9:-,2@4=1;3@1=1;3@2=1;5@2=1,"4,1,2",4,4,4,0,1.0,0.7590015833070878,1.0,0.059001583307087824,0.0,0.0,0.30000000000000004,0.16065001487731934,Feasible|selected=greedy
64,63,3,2,1,"ADD:4,4;ADD:6,9;REMOVE:3,9",0:-;1:-;2:4;3:9;4:-;5:2;6:-;7:-;8:-;9:-,0:-;1:-;2:4;3:-;4:4;5:2;6:9;7:-;8:-;9:-,2@2=1;2@4=2;4@4=1;5@2=1;6@2=1;6@9=1,"2,4,9",7,6,6,0,1.0,0.19846052623475635,0.3333333333333333,0.06512719290142302,0.0,0.0,0.2,0.12463593482971191,Feasible|selected=greedy
65,64,7,3,4,"ADD:0,9;ADD:2,2;ADD:4,8;REMOVE:2,4;REMOVE:4,4;REMOVE:5,2;REMOVE:6,9",0:-;1:-;2:4;3:-;4:4;5:2;6:9;7:-;8:-;9:-,0:9;1:-;2:2;3:-;4:8;5:-;6:-;7:-;8:-;9:-,0@1=2;0@2=1;0@7=1;0@9=1;2@2=1;2@7=1;2@9=2;2@4=2;2@5=1;4@1=1;4@4=1,"1,2,7,9,4,5",14,11,11,0,1.0,0.7139077888560723,1.0,0.013907788856072266,0.0,0.0,0.30000000000000004,0.1967017650604248,Feasible|selected=greedy
66,65,4,2,2,"ADD:0,2;ADD:1,2;REMOVE:0,9;REMOVE:4,8",0:9;1:-;2:2;3:-;4:8;5:-;6:-;7:-;8:-;9:-,0:2;1:2;2:2;3:-;4:-;5:-;6:-;7:-;8:-;9:-,0@0=1;0@2=2;0@4=4;0@5=1;0@8=1;0@9=2;1@2=1;2@4=1;2@3=1,"0,2,4,5,8,9,3",14,9,9,0,1.0,0.4905133432528174,0.6666666666666666,0.023846676586150757,0.0,0.0,0.2,0.05534696578979492,Feasible|selected=beam_search
67,66,7,4,3,"ADD:0,7;ADD:1,7;ADD:1,8;ADD:2,4;REMOVE:0,2;REMOVE:1,2;REMOVE:2,2",0:2;1:2;2:2;3:-;4:-;5:-;6:-;7:-;8:-;9:-,0:7;1:7|8;2:4;3:-;4:-;5:-;6:-;7:-;8:-;9:-,0@0=1;0@1=1;0@2=1;0@3=1;0@6=1;1@0=1;1@1=1;1@6=2;1@4=1;1@5=2;1@9=1;2@2=2;2@6=2;2@4=2,"0,1,2,3,6,4,5,9",19,14,14,0,1.0,0.6125791833902511,1.0,0.012579183390251077,0.0,0.0,0.4,0.15691399574279785,Feasible|selected=greedy
68,67,7,3,4,"ADD:1,6;ADD:2,7;ADD:4,9;REMOVE:0,7;REMOVE:1,7;REMOVE:1,8;REMOVE:2,4",0:7;1:7|8;2:4;3:-;4:-;5:-;6:-;7:-;8:-;9:-,0:-;1:6;2:7;3:-;4:9;5:-;6:-;7:-;8:-;9:-,1@1=1;1@4=2;1@6=1;2@2=2;2@7=1;4@1=1;4@9=1,"1,4,6,2,7,9",9,7,7,0,1.0,0.7325807077027582,1.0,0.032580707702758206,0.0,0.0,0.30000000000000004,0.11431670188903809,Feasible|selected=greedy
69,68,5,2,3,"ADD:1,7;ADD:2,8;REMOVE:1,6;REMOVE:2,7;REMOVE:4,9",0:-;1:6;2:7;3:-;4:9;5:-;6:-;7:-;8:-;9:-,0:-;1:7;2:8;3:-;4:-;5:-;6:-;7:-;8:-;9:-,1@0=1;1@1=1;1@3=1;1@4=1;1@9=1;2@7=1;2@8=1,"0,1,3,4,9,7,8",7,7,7,0,1.0,0.8146812646498338,1.0,0.014681264649833662,0.0,0.0,0.2,0.1255810260772705,Feasible|selected=greedy
70,69,7,5,2,"ADD:1,2;ADD:2,3;ADD:3,7;ADD:4,1;ADD:5,2;REMOVE:1,7;REMOVE:2,8",0:-;1:7;2:8;3:-;4:-;5:-;6:-;7:-;8:-;9:-,0:-;1:2;2:3;3:7;4:1;5:2;6:-;7:-;8:-;9:-,1@0=1;1@2=1;1@9=1;2@1=1;2@3=1;2@5=2;3@7=1;4@1=1;5@2=1,"0,2,9,1,3,5,7",10,9,9,0,1.0,0.5477382323520739,1.0,0.04773823235207393,0.0,0.0,0.5,0.13980507850646973,Feasible|selected=greedy
71,70,5,1,4,"ADD:2,0;REMOVE:1,2;REMOVE:2,3;REMOVE:4,1;REMOVE:5,2",0:-;1:2;2:3;3:7;4:1;5:2;6:-;7:-;8:-;9:-,0:-;1:-;2:0;3:7;4:-;5:-;6:-;7:-;8:-;9:-,2@0=1;3@4=1,"0,4",2,2,2,0,1.0,0.746496143376794,0.8,0.04649614337679401,0.0,0.0,0.1,0.014396190643310547,Feasible|selected=beam_search
72,71,4,3,1,"ADD:2,7;ADD:4,7;ADD:6,4;REMOVE:2,0",0:-;1:-;2:0;3:7;4:-;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:7;3:7;4:7;5:-;6:4;7:-;8:-;9:-,2@1=1;2@2=1;2@3=1;2@6=1;2@7=1;3@2=1;3@7=1;4@4=1;4@9=1;6@4=1,"1,2,3,6,7,4,9",10,10,10,0,1.0,0.2313569018528202,0.5,0.03135690185282029,0.0,0.0,0.30000000000000004,0.1584460735321045,Feasible|selected=greedy
73,72,5,1,4,"ADD:4,2;REMOVE:2,7;REMOVE:3,7;REMOVE:4,7;REMOVE:6,4",0:-;1:-;2:7;3:7;4:7;5:-;6:4;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:2;5:-;6:-;7:-;8:-;9:-,4@2=2,2,2,1,1,0,1.0,1.004000542195492,1.0,0.10400054219549215,0.0,0.0,0.1,0.1796121597290039,Feasible|selected=greedy
74,73,2,1,1,"ADD:5,9;REMOVE:4,2",0:-;1:-;2:-;3:-;4:2;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:-;5:9;6:-;7:-;8:-;9:-,5@1=1;5@9=1,"1,9",2,2,2,0,1.0,0.9453751666901308,1.0,0.04537516669013067,0.0,0.0,0.1,0.1064150333404541,Feasible|selected=greedy
75,74,3,2,1,"ADD:4,4;ADD:5,7;REMOVE:5,9",0:-;1:-;2:-;3:-;4:-;5:9;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:4;5:7;6:-;7:-;8:-;9:-,4@4=1;5@4=1;5@9=1,"4,9",3,3,3,0,1.0,0.8386973476649009,1.0,0.0386973476649009,0.0,0.0,0.2,0.1233971118927002,Feasible|selected=greedy
76,75,1,0,1,"REMOVE:5,7",0:-;1:-;2:-;3:-;4:4;5:7;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,4@4=1,4,1,1,1,0,1.0,0.5823975746856361,0.5,0.08239757468563612,0.0,0.0,0.0,0.11351394653320312,Feasible|selected=greedy
77,76,4,3,1,"ADD:3,1;ADD:4,7;ADD:6,4;REMOVE:4,4",0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:1;4:7;5:-;6:4;7:-;8:-;9:-,3@1=1;4@1=1;4@2=1;4@4=1;4@8=1;4@9=1;6@4=1,"1,2,4,8,9",7,7,7,0,1.0,0.7286306378512968,1.0,0.028630637851296787,0.0,0.0,0.30000000000000004,0.11203813552856445,Feasible|selected=greedy
78,77,6,3,3,"ADD:1,4;ADD:4,3;ADD:6,3;REMOVE:3,1;REMOVE:4,7;REMOVE:6,4",0:-;1:-;2:-;3:1;4:7;5:-;6:4;7:-;8:-;9:-,0:-;1:4;2:-;3:-;4:3;5:-;6:3;7:-;8:-;9:-,1@4=1;4@3=1;6@3=1,"4,3",3,3,3,0,1.0,0.7995552384769096,1.0,0.09955523847690965,0.0,0.0,0.30000000000000004,0.1405658721923828,Feasible|selected=greedy
79,78,8,5,3,"ADD:1,7;ADD:2,8;ADD:3,9;ADD:4,1;ADD:6,1;REMOVE:1,4;REMOVE:4,3;REMOVE:6,3",0:-;1:4;2:-;3:-;4:3;5:-;6:3;7:-;8:-;9:-,0:-;1:7;2:8;3:9;4:1;5:-;6:1;7:-;8:-;9:-,1@2=1;1@3=1;1@4=1;1@6=1;1@8=1;2@2=1;2@4=1;2@1=1;3@2=1;3@6=1;4@1=1;6@1=1,"2,3,4,6,8,1",12,12,12,0,1.0,0.5158080477325149,1.0,0.015808047732514978,0.0,0.0,0.5,0.17255377769470215,Feasible|selected=greedy
80,79,3,2,1,"ADD:3,4;ADD:4,4;REMOVE:6,1",0:-;1:7;2:8;3:9;4:1;5:-;6:1;7:-;8:-;9:-,0:-;1:7;2:8;3:4|9;4:1|4;5:-;6:-;7:-;8:-;9:-,1@1=1;1@2=1;1@6=1;2@2=2;2@5=1;2@8=1;3@4=1;4@1=1;4@8=1;4@4=1,"1,2,6,5,8,4",11,10,10,0,1.0,0.03180676403342092,0.2,0.03180676403342093,0.0,0.0,0.2,0.003900766372680664,Feasible|selected=gnn_ppo
81,80,9,4,5,"ADD:1,8;ADD:2,2;ADD:4,3;ADD:5,3;REMOVE:2,8;REMOVE:3,4;REMOVE:3,9;REMOVE:4,1;REMOVE:4,4",0:-;1:7;2:8;3:4|9;4:1|4;5:-;6:-;7:-;8:-;9:-,0:-;1:7|8;2:2;3:-;4:3;5:3;6:-;7:-;8:-;9:-,1@0=1;1@1=2;1@4=1;1@5=2;1@6=1;1@8=2;2@2=1;4@3=1;5@3=2,"0,1,4,5,6,8,2,3",13,9,9,0,1.0,0.4784691673022372,0.8333333333333334,0.045135833968903874,0.0,0.0,0.4,0.1286170482635498,Feasible|selected=greedy
82,81,6,2,4,"ADD:2,8;ADD:5,1;REMOVE:1,8;REMOVE:2,2;REMOVE:4,3;REMOVE:5,3",0:-;1:7|8;2:2;3:-;4:3;5:3;6:-;7:-;8:-;9:-,0:-;1:7;2:8;3:-;4:-;5:1;6:-;7:-;8:-;9:-,1@0=1;1@1=1;1@4=2;1@7=1;1@8=1;2@1=1;2@4=1;2@8=1;2@6=1;5@1=1,"0,1,4,7,8,6",11,10,10,0,1.0,0.6272071443907952,0.8,0.02720714439079503,0.0,0.0,0.2,0.12719368934631348,Feasible|selected=greedy
83,82,6,3,3,"ADD:1,2;ADD:4,1;ADD:6,7;REMOVE:1,7;REMOVE:2,8;REMOVE:5,1",0:-;1:7;2:8;3:-;4:-;5:1;6:-;7:-;8:-;9:-,0:-;1:2;2:-;3:-;4:1;5:-;6:7;7:-;8:-;9:-,1@2=2;1@4=1;1@5=1;1@7=1;4@1=1;6@1=1;6@0=1,"2,4,5,7,1,0",8,7,7,0,1.0,0.7352659376241792,1.0,0.03526593762417921,0.0,0.0,0.30000000000000004,0.13970303535461426,Feasible|selected=greedy
84,83,4,1,3,"ADD:4,4;REMOVE:1,2;REMOVE:4,1;REMOVE:6,7",0:-;1:2;2:-;3:-;4:1;5:-;6:7;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,4@4=1,4,1,1,1,0,1.0,1.01739690731058,1.0,0.11739690731058006,0.0,0.0,0.1,0.11620306968688965,Feasible|selected=greedy
85,84,4,3,1,"ADD:2,7;ADD:4,6;ADD:6,5;REMOVE:4,4",0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:7;3:-;4:6;5:-;6:5;7:-;8:-;9:-,2@3=1;2@4=1;4@6=1;6@3=1;6@5=1,"3,4,6,5",5,5,5,0,1.0,0.7419091327107237,1.0,0.04190913271072372,0.0,0.0,0.30000000000000004,0.18451619148254395,Feasible|selected=greedy
86,85,6,3,3,"ADD:2,9;ADD:4,2;ADD:5,4;REMOVE:2,7;REMOVE:4,6;REMOVE:6,5",0:-;1:-;2:7;3:-;4:6;5:-;6:5;7:-;8:-;9:-,0:-;1:-;2:9;3:-;4:2;5:4;6:-;7:-;8:-;9:-,2@1=1;2@2=1;4@2=1;4@0=1;5@4=1,"1,2,0,4",5,5,5,0,1.0,0.7399559134606484,1.0,0.03995591346064833,0.0,0.0,0.30000000000000004,0.12297296524047852,Feasible|selected=greedy
87,86,6,3,3,"ADD:2,4;ADD:3,3;ADD:5,8;REMOVE:2,9;REMOVE:4,2;REMOVE:5,4",0:-;1:-;2:9;3:-;4:2;5:4;6:-;7:-;8:-;9:-,0:-;1:-;2:4;3:3;4:-;5:8;6:-;7:-;8:-;9:-,2@2=1;2@4=2;3@3=1;5@4=1;5@8=1,"2,4,3,8",6,5,5,0,1.0,0.7708718167783561,1.0,0.07087181677835609,0.0,0.0,0.30000000000000004,0.11186385154724121,Feasible|selected=greedy
88,87,6,3,3,"ADD:3,9;ADD:4,8;ADD:6,3;REMOVE:2,4;REMOVE:3,3;REMOVE:5,8",0:-;1:-;2:4;3:3;4:-;5:8;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:9;4:8;5:-;6:3;7:-;8:-;9:-,3@9=1;4@4=1;4@5=1;6@3=1,"9,4,5,3",4,4,4,0,1.0,0.7422053655796759,1.0,0.04220536557967581,0.0,0.0,0.30000000000000004,0.12311172485351562,Feasible|selected=greedy
89,88,4,2,2,"ADD:1,8;ADD:6,9;REMOVE:3,9;REMOVE:6,3",0:-;1:-;2:-;3:9;4:8;5:-;6:3;7:-;8:-;9:-,0:-;1:8;2:-;3:-;4:8;5:-;6:9;7:-;8:-;9:-,1@5=1;1@8=1;4@8=1;4@4=1;6@9=1,"5,8,4,9",5,5,5,0,1.0,0.5284429180912553,0.6666666666666666,0.06177625142458866,0.0,0.0,0.2,0.12205195426940918,Feasible|selected=greedy
90,89,6,3,3,"ADD:1,5;ADD:2,7;ADD:3,7;REMOVE:1,8;REMOVE:4,8;REMOVE:6,9",0:-;1:8;2:-;3:-;4:8;5:-;6:9;7:-;8:-;9:-,0:-;1:5;2:7;3:7;4:-;5:-;6:-;7:-;8:-;9:-,1@5=1;2@0=1;2@1=1;2@2=2;2@4=1;2@7=2;3@7=1,"5,0,1,2,4,7",9,7,7,0,1.0,0.7436888471431184,1.0,0.04368884714311851,0.0,0.0,0.30000000000000004,0.12877798080444336,Feasible|selected=greedy
91,90,7,4,3,"ADD:1,2;ADD:3,8;ADD:4,4;ADD:5,6;REMOVE:1,5;REMOVE:2,7;REMOVE:3,7",0:-;1:5;2:7;3:7;4:-;5:-;6:-;7:-;8:-;9:-,0:-;1:2;2:-;3:8;4:4;5:6;6:-;7:-;8:-;9:-,1@0=1;1@2=1;1@3=1;1@4=2;1@5=1;3@5=1;3@7=1;4@4=1;5@6=1,"0,2,3,4,5,7,6",10,9,9,0,1.0,0.6308981395999066,1.0,0.030898139599906674,0.0,0.0,0.4,0.13827824592590332,Feasible|selected=greedy
92,91,9,5,4,"ADD:1,8;ADD:2,9;ADD:4,0;ADD:5,7;ADD:6,6;REMOVE:1,2;REMOVE:3,8;REMOVE:4,4;REMOVE:5,6",0:-;1:2;2:-;3:8;4:4;5:6;6:-;7:-;8:-;9:-,0:-;1:8;2:9;3:-;4:0;5:7;6:6;7:-;8:-;9:-,1@1=2;1@2=1;1@4=1;1@5=2;1@6=1;2@9=2;4@0=1;5@7=1;6@6=1,"1,2,4,5,6,9,0,7",12,9,9,0,1.0,0.54394588524458,1.0,0.043945885244579964,0.0,0.0,0.5,0.14664673805236816,Feasible|selected=greedy
93,92,9,4,5,"ADD:1,5;ADD:2,7;ADD:3,5;ADD:6,1;REMOVE:1,8;REMOVE:2,9;REMOVE:4,0;REMOVE:5,7;REMOVE:6,6",0:-;1:8;2:9;3:-;4:0;5:7;6:6;7:-;8:-;9:-,0:-;1:5;2:7;3:5;4:-;5:-;6:1;7:-;8:-;9:-,1@0=1;1@2=1;1@5=1;1@8=1;2@0=1;2@2=1;2@1=1;3@5=1;6@1=1,"0,2,5,8,1",9,9,9,0,1.0,0.6326122747603063,1.0,0.03261227476030644,0.0,0.0,0.4,0.14258098602294922,Feasible|selected=greedy
94,93,8,4,4,"ADD:1,7;ADD:2,2;ADD:4,2;ADD:5,8;REMOVE:1,5;REMOVE:2,7;REMOVE:3,5;REMOVE:6,1",0:-;1:5;2:7;3:5;4:-;5:-;6:1;7:-;8:-;9:-,0:-;1:7;2:2;3:-;4:2;5:8;6:-;7:-;8:-;9:-,1@0=1;1@1=1;1@2=2;1@9=1;2@2=1;4@2=1;5@8=1,"0,1,2,9,8",8,7,7,0,1.0,0.6365293655837151,1.0,0.03652936558371508,0.0,0.0,0.4,0.12669634819030762,Feasible|selected=greedy
95,94,7,3,4,"ADD:1,9;ADD:2,7;ADD:4,4;REMOVE:1,7;REMOVE:2,2;REMOVE:4,2;REMOVE:5,8",0:-;1:7;2:2;3:-;4:2;5:8;6:-;7:-;8:-;9:-,0:-;1:9;2:7;3:-;4:4;5:-;6:-;7:-;8:-;9:-,1@3=1;1@6=2;2@0=1;2@4=1;4@4=1,"3,6,0,4",6,5,5,0,1.0,0.7143005051466351,1.0,0.014300505146635207,0.0,0.0,0.30000000000000004,0.10506105422973633,Feasible|selected=greedy
96,95,6,4,2,"ADD:1,8;ADD:2,3;ADD:5,7;ADD:7,9;REMOVE:1,9;REMOVE:2,7",0:-;1:9;2:7;3:-;4:4;5:-;6:-;7:-;8:-;9:-,0:-;1:8;2:3;3:-;4:4;5:7;6:-;7:9;8:-;9:-,1@2=1;1@4=1;1@5=1;1@6=1;1@8=1;2@3=1;4@2=1;4@4=1;5@6=1;5@0=1;7@9=1,"2,4,5,6,8,3,0,9",11,11,11,0,1.0,0.30224261491923,0.6666666666666666,0.03557594825256337,0.0,0.0,0.4,0.1381828784942627,Feasible|selected=greedy
97,96,9,4,5,"ADD:1,9;ADD:2,9;ADD:4,2;ADD:6,2;REMOVE:1,8;REMOVE:2,3;REMOVE:4,4;REMOVE:5,7;REMOVE:7,9",0:-;1:8;2:3;3:-;4:4;5:7;6:-;7:9;8:-;9:-,0:-;1:9;2:9;3:-;4:2;5:-;6:2;7:-;8:-;9:-,1@1=1;1@2=1;1@9=1;2@9=1;4@9=1;4@4=1;4@5=1;6@2=1,"1,2,9,4,5",8,8,8,0,1.0,0.6358615803049771,1.0,0.035861580304977124,0.0,0.0,0.4,0.13977813720703125,Feasible|selected=greedy
98,97,2,0,2,"REMOVE:1,9;REMOVE:4,2",0:-;1:9;2:9;3:-;4:2;5:-;6:2;7:-;8:-;9:-,0:-;1:-;2:9;3:-;4:-;5:-;6:2;7:-;8:-;9:-,2@1=1;2@9=1;6@2=1;6@5=1;6@7=1,"1,9,2,5,7",5,5,5,0,1.0,0.5451941220202327,0.5,0.045194122020232645,0.0,0.0,0.0,0.10582804679870605,Feasible|selected=greedy
99,98,7,5,2,"ADD:2,4;ADD:3,5;ADD:4,9;ADD:5,7;ADD:6,8;REMOVE:2,9;REMOVE:6,2",0:-;1:-;2:9;3:-;4:-;5:-;6:2;7:-;8:-;9:-,0:-;1:-;2:4;3:5;4:9;5:7;6:8;7:-;8:-;9:-,2@4=1;3@5=1;4@6=1;4@9=1;5@7=1;6@8=1,"4,5,6,9,7,8",6,6,6,0,1.0,0.5814539666576386,1.0,0.08145396665763864,0.0,0.0,0.5,0.1078648567199707,Feasible|selected=greedy
100,99,4,1,3,"ADD:2,5;REMOVE:3,5;REMOVE:5,7;REMOVE:6,8",0:-;1:-;2:4;3:5;4:9;5:7;6:8;7:-;8:-;9:-,0:-;1:-;2:4|5;3:-;4:9;5:-;6:-;7:-;8:-;9:-,2@4=2;2@5=1;4@2=1,"4,5,2",4,3,3,0,1.0,0.570506155075371,0.6,0.07050615507537092,0.0,0.0,0.1,0.03372693061828613,Feasible|selected=beam_search
101,100,6,3,3,"ADD:4,1;ADD:5,7;ADD:6,2;REMOVE:2,4;REMOVE:2,5;REMOVE:4,9",0:-;1:-;2:4|5;3:-;4:9;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:1;5:7;6:2;7:-;8:-;9:-,4@1=1;5@2=1;5@7=2;6@2=1,"1,2,7",5,4,4,0,1.0,0.7801935850331112,1.0,0.08019358503311116,0.0,0.0,0.30000000000000004,0.13099122047424316,Feasible|selected=greedy
102,101,6,3,3,"ADD:2,8;ADD:4,0;ADD:5,2;REMOVE:4,1;REMOVE:5,7;REMOVE:6,2",0:-;1:-;2:-;3:-;4:1;5:7;6:2;7:-;8:-;9:-,0:-;1:-;2:8;3:-;4:0;5:2;6:-;7:-;8:-;9:-,2@4=1;2@8=1;4@0=1;5@2=1,"4,8,0,2",4,4,4,0,1.0,0.7734535947856711,1.0,0.07345359478567107,0.0,0.0,0.30000000000000004,0.10587120056152344,Feasible|selected=greedy
